customer_id,first_name,last_name,email,phone_number,signup_date,gender,age,is_guest,customer_status,signup_channel,loyalty_tier,email_verified,marketing_opt_in,mailing_address,billing_address,loyalty_enrollment_date,clv_bucket
CUST-2471,Stefanie,Lindsey,stefanie.lindsey@yahoo.com,001-642-875-4678x82697,2025-06-01,Unknown,54.0,False,Inactive,Phone,Platinum,True,False,"783 Diaz Centers Apt. 954, Shawnberg, UT 11305","783 Diaz Centers Apt. 954, Shawnberg, UT 11305",2025-06-28,High
CUST-2472,Nicholas,Williams,nicholas.williams@gmail.com,(428)273-2428,2024-11-03,Unknown,23.0,False,active,Website,Platinum,,,"USNS Solis, FPO AP 47879","USNS Solis, FPO AP 47879",,High
CUST-2473,Justin,Sanders,justin.sanders@gmail.com,411.396.0449x227,2025-01-09,Unknown,64.0,False,Active,email,Platinum,True,True,"6840 Joel Haven, North Jamie, NJ 75172","6840 Joel Haven, North Jamie, NJ 75172",2025-03-16,High
CUST-2474,Matthew,Moore,matthew.moore@gmail.com,806-261-5199x38144,2024-09-18,Unknown,60.0,False,Active,Website,Bronze,True,False,"0099 Marissa Drives Suite 811, Diazside, FM 98743","0099 Marissa Drives Suite 811, Diazside, FM 98743",2025-07-15,Low
CUST-2475,David,Smith,david.smith@yahoo.com,(999)732-1583x768,2024-11-15,Unknown,28.0,False,Active,Website,Platinum,True,False,"96414 Mercer Ports Suite 435, West Kelly, LA 07629","96414 Mercer Ports Suite 435, West Kelly, LA 07629",2024-11-17,High
CUST-2476,Andrew,Mays,andrew.mays@gmail.com,001-891-258-9956x7772,2025-03-20,Unknown,26.0,False,Dormant,Website,Platinum,False,False,"USCGC Pham, FPO AP 14475","USCGC Pham, FPO AP 14475",2025-08-09,High
CUST-2477,David,Anderson,david.anderson@yahoo.com,+1-473-962-6443,2025-04-16,Unknown,44.0,False,Dormant,Website,Bronze,True,True,"012 Parrish Way Apt. 467, Josephtown, VT 70695","012 Parrish Way Apt. 467, Josephtown, VT 70695",,Low
CUST-2478,Nancy,Perry,nancy.perry@yahoo.com,001-480-895-4779x322,2025-05-12,Unknown,35.0,False,Active,Social Media,Gold,True,True,"79652 Ballard Key, South Katrinafort, GU 93811","79652 Ballard Key, South Katrinafort, GU 93811",2025-08-16,High
CUST-2479,Michael,Ramos,michael.ramos@yahoo.com,(734)356-3206x54319,2024-11-17,Male,67.0,False,active,Website,Platinum,True,True,"09270 Dana Divide, North Patricia, PA 56047","09270 Dana Divide, North Patricia, PA 56047",2025-07-05,High
CUST-2480,Kyle,Bradley,kyle.bradley@hotmail.com,3405651992,2025-06-11,Unknown,61.0,False,Dormant,Website,Bronze,True,True,"10740 Zachary Flats, West Patrickview, PR 91311","10740 Zachary Flats, West Patrickview, PR 91311",2025-07-17,Low
CUST-2481,Andrew,Mitchell,andrew.mitchell@hotmail.com,4612425451,2024-12-31,Female,29.0,False,Active,Phone,Platinum,True,False,"918 Thompson Plains Apt. 191, Penafort, PW 51147","918 Thompson Plains Apt. 191, Penafort, PW 51147",2025-07-27,High
CUST-2482,Tara,Hamilton,tara.hamilton@gmail.com,(606)319-1640x58110,2025-07-16,Male,29.0,False,Inactive,Website,Bronze,True,False,"8476 Livingston Ford Suite 442, East Daniel, KS 15371","8476 Livingston Ford Suite 442, East Daniel, KS 15371",2025-08-03,Low
CUST-2483,Sarah,Wilson,sarah.wilson@gmail.com,(379)581-8344x4030,2025-06-14,Male,59.0,False,Active,Website,Bronze,True,True,"033 Michael Islands Suite 836, Meganberg, DE 47794","033 Michael Islands Suite 836, Meganberg, DE 47794",2025-07-09,Low
CUST-2484,Lindsey,Chen,lindsey.chen@gmail.com,001-621-254-3978x202,2024-11-17,Female,66.0,False,Dormant,Social Media,Bronze,True,False,"539 Brandon Plaza, Lake Christopherhaven, NJ 08518","539 Brandon Plaza, Lake Christopherhaven, NJ 08518",2024-11-17,Low
CUST-2485,James,Bennett,james.bennett@hotmail.com,9224457952,2024-09-18,Male,59.0,False,active,Phone,Platinum,True,True,"76957 Mitchell Ports, South Breannahaven, MS 51399","76957 Mitchell Ports, South Breannahaven, MS 51399",,High
CUST-2486,Michelle,Miles,michelle.miles@hotmail.com,677-738-1733x65392,2025-07-27,Female,18.0,False,Inactive,Website,Platinum,True,False,"1316 Tina Fords Suite 267, South Nancy, MD 53202","1316 Tina Fords Suite 267, South Nancy, MD 53202",2025-07-28,High
CUST-2487,Kelly,Weiss,kelly.weiss@gmail.com,001-950-599-8906,2025-04-10,Unknown,36.0,False,Active,Phone,Platinum,True,True,"65418 Paul Brooks, Port Joshua, MT 02231","65418 Paul Brooks, Port Joshua, MT 02231",2025-08-16,High
CUST-2488,Ryan,Simmons,ryan.simmons@hotmail.com,878-615-2052x411,2025-05-24,Male,67.0,False,Dormant,Website,Bronze,True,False,"Unit 9601 Box 1407, DPO AP 07125","Unit 9601 Box 1407, DPO AP 07125",2025-06-07,Low
CUST-2489,Christopher,Evans,christopher.evans@yahoo.com,001-593-243-9228x1729,2025-03-01,Female,63.0,False,Active,email,Bronze,True,False,"6567 Smith Camp Suite 556, Lake Jacob, RI 75159","6567 Smith Camp Suite 556, Lake Jacob, RI 75159",2025-03-07,Low
CUST-2490,Angela,Singleton,angela.singleton@yahoo.com,382-511-2338,2025-04-14,Unknown,64.0,False, Inactive ,Social Media,Bronze,False,False,"19313 Shawn Courts, South Amandaton, OK 59025","19313 Shawn Courts, South Amandaton, OK 59025",2025-05-15,Low
CUST-2491,Jason,Butler,jason.butler@hotmail.com,958.565.8514x742,2025-04-24,Unknown,55.0,False,Active,Phone,Gold,,True,"3869 Kirk Creek, New Steven, UT 17853","3869 Kirk Creek, New Steven, UT 17853",2025-05-20,High
CUST-2492,Paul,Thompson,paul.thompson@gmail.com,586.264.7773x756,2024-11-07,Unknown,57.0,False,Active,Social Media,Bronze,False,False,"134 Samantha Loaf Apt. 853, Michaelburgh, MI 08270","134 Samantha Loaf Apt. 853, Michaelburgh, MI 08270",2025-03-02,Low
CUST-2493,Mary,Stokes,mary.stokes@gmail.com,(286)364-9840x66923,2024-12-13,Female,62.0,False,Active,Website,Silver,True,False,"2979 Hale Viaduct Apt. 866, Thomasview, KY 78744","2979 Hale Viaduct Apt. 866, Thomasview, KY 78744",2025-08-04,Medium
CUST-2494,Courtney,Thompson,courtney.thompson@hotmail.com,+1-444-285-9682x74882,2024-12-15,Unknown,19.0,False,Active,Social Media,Bronze,True,True,"Unit 1144 Box 4683, DPO AA 47796","Unit 1144 Box 4683, DPO AA 47796",,Low
CUST-2495,Allen,Newton,allen.newton@yahoo.com,585-437-1985,2024-11-07,Male,23.0,False,Active,Phone,Silver,True,False,"537 Maria Squares, Ericburgh, PA 73540","537 Maria Squares, Ericburgh, PA 73540",2024-12-10,Medium
CUST-2496,Ashley,Wilson,ashley.wilson@yahoo.com,001-445-564-0332x538,2025-01-26,Unknown,22.0,False,Inactive,Website,Bronze,True,False,"467 Jeff Springs, Andrewshire, AS 20718","467 Jeff Springs, Andrewshire, AS 20718",2025-06-19,Low
CUST-2497,Sandra,Murphy,sandra.murphy@hotmail.com,824-987-0520,2025-04-04,Female,61.0,False,Active,Social Media,Bronze,True,False,"867 Jennifer Ports, South Jason, CA 60406","867 Jennifer Ports, South Jason, CA 60406",,Low
CUST-2498,Lori,Gibson,lori.gibson@yahoo.com,801-567-4358,2025-02-07,Male,36.0,False,Active,Website,Bronze,True,False,"162 Kevin Street, North Melaniemouth, AK 50935","162 Kevin Street, North Melaniemouth, AK 50935",,Low
CUST-2499,Mario,Gentry,mario.gentry@hotmail.com,+1-668-478-9771x19228,2025-04-27,Female,50.0,False,Active,email,Platinum,True,True,"7155 Swanson Lakes, Port Mariah, OH 12111","7155 Swanson Lakes, Port Mariah, OH 12111",2025-06-17,High
CUST-2500,Carlos,May,carlos.may@yahoo.com,5878269894,2025-08-15,Unknown,46.0,False,Dormant,Website,Bronze,True,False,"228 Lane Landing Suite 632, Williamton, HI 96505","228 Lane Landing Suite 632, Williamton, HI 96505",2025-08-16,Low
CUST-2501,Catherine,Morris,catherine.morris@gmail.com,+1-855-594-2360x732,2024-08-26,Female,47.0,False,Active,Website,Bronze,False,False,"63309 Fitzgerald Forks Suite 927, East Seanland, CA 49725","63309 Fitzgerald Forks Suite 927, East Seanland, CA 49725",2025-02-12,Low
CUST-2502,Robert,Brooks,robert.brooks@yahoo.com,2375308562,2025-04-05,Male,25.0,False,Active,Phone,Platinum,True,True,"6182 Farmer Trace, New Karen, ME 81469","6182 Farmer Trace, New Karen, ME 81469",2025-08-03,High
CUST-2503,Douglas,Potts,douglas.potts@gmail.com,531.639.6867,2025-07-31,Female,54.0,False,Inactive,email,Bronze,True,True,"867 Wilson Village Apt. 995, Clintonmouth, VI 68534","867 Wilson Village Apt. 995, Clintonmouth, VI 68534",2025-08-10,Low
CUST-2504,Rachel,Graham,rachel.graham@hotmail.com,378.687.8518,2025-06-13,Unknown,33.0,False,Active,email,Platinum,True,True,"7397 Simpson Fall, Dianemouth, UT 75635","7397 Simpson Fall, Dianemouth, UT 75635",2025-06-23,High
CUST-2505,Michelle,Gibson,michelle.gibson@hotmail.com,353-830-1538,2024-09-26,Unknown,26.0,False,  Active ,Website,Platinum,False,True,"316 Green Passage, West Eric, CT 86529","316 Green Passage, West Eric, CT 86529",2025-07-03,High
CUST-2506,Jennifer,Glover,jennifer.glover@gmail.com,(841)786-4356,2025-06-22,Unknown,70.0,False,Inactive,Website,Bronze,True,False,"4154 Stephanie Prairie, Teresahaven, ID 33460","4154 Stephanie Prairie, Teresahaven, ID 33460",,Low
CUST-2507,Christopher,Becker,christopher.becker@gmail.com,+1-595-992-5229x9668,2024-11-22,Female,69.0,False,Active,Website,Platinum,False,True,"05095 Johnson Green, New Jerryview, MO 20228","05095 Johnson Green, New Jerryview, MO 20228",2025-07-01,High
CUST-2508,Dennis,Brady,dennis.brady@gmail.com,389-273-7559x46783,2024-08-23,Male,59.0,False,Active,Website,Bronze,True,True,"022 Donald Vista, Lanestad, OH 17197","022 Donald Vista, Lanestad, OH 17197",2024-12-19,Low
CUST-2509,Tiffany,Weaver,tiffany.weaver@hotmail.com,930.306.5259,2025-04-22,Female,34.0,False,DORMANT,Website,Gold,True,False,"371 Arthur Divide Suite 189, Lake Zacharyton, TN 76164","371 Arthur Divide Suite 189, Lake Zacharyton, TN 76164",2025-05-01,Medium
CUST-2510,Darren,Mcpherson,darren.mcpherson@gmail.com,385.890.7474x78580,2025-06-13,Female,33.0,False,Active,Website,Bronze,False,True,"7142 Michael Plaza, New Iantown, AK 60496","7142 Michael Plaza, New Iantown, AK 60496",,Low
CUST-2511,Shirley,Tapia,shirley.tapia@gmail.com,741-336-5108,2025-02-17,Female,24.0,False,Active,Phone,Platinum,False,True,"8406 Tara Forges Apt. 367, Marymouth, SD 64628","8406 Tara Forges Apt. 367, Marymouth, SD 64628",2025-06-12,High
CUST-2512,Bobby,Henderson,bobby.henderson@yahoo.com,(215)303-8139x333,2025-05-05,Female,41.0,False,  Active  ,Website,Bronze,,False,"07789 Katherine Stravenue, Shelbyborough, ME 86805","07789 Katherine Stravenue, Shelbyborough, ME 86805",2025-08-05,Low
CUST-2513,Kimberly,Ryan,kimberly.ryan@gmail.com,423.817.5363x082,2024-10-23,Unknown,40.0,False,Active,Website,Bronze,True,False,"922 Stephanie View, North Todd, MD 57511","922 Stephanie View, North Todd, MD 57511",2024-12-06,Low
CUST-2514,Robert,Miller,robert.miller@gmail.com,6778860511,2024-11-03,Female,29.0,False,  Active  ,Website,Bronze,True,True,"82836 Pope Knolls, Sanchezhaven, VI 93012","82836 Pope Knolls, Sanchezhaven, VI 93012",2025-01-22,Low
CUST-2515,Jeffery,Curry,jeffery.curry@yahoo.com,(286)442-1776,2024-10-10,Unknown,32.0,False,Active,Website,Platinum,True,False,"71897 Harris Throughway, Wongberg, SD 25729","71897 Harris Throughway, Wongberg, SD 25729",2025-04-14,High
CUST-2516,Ann,Gonzales,ann.gonzales@hotmail.com,001-417-455-3034x42503,2024-12-13,Unknown,55.0,False,Active,Website,Gold,True,True,"USNS Graham, FPO AE 85799","USNS Graham, FPO AE 85799",2025-07-20,High
CUST-2517,Ryan,Johnson,ryan.johnson@yahoo.com,7999208551,2025-07-22,Unknown,68.0,False,Active,email,Bronze,True,False,"Unit 7671 Box 6348, DPO AE 83208","Unit 7671 Box 6348, DPO AE 83208",2025-07-25,Low
CUST-2518,Frederick,Duffy,frederick.duffy@gmail.com,364.758.1447,2025-04-10,Female,35.0,False,Active,Phone,Bronze,False,,"2101 Gerald Glens, Kevinland, MH 52959","2101 Gerald Glens, Kevinland, MH 52959",2025-07-04,Low
CUST-2519,Lisa,Thomas,lisa.thomas@gmail.com,001-595-348-7203x64469,2024-11-14,Female,69.0,False,Active,Social Media,Platinum,False,True,"51122 Ellis Land, North Douglasfurt, UT 60458","51122 Ellis Land, North Douglasfurt, UT 60458",2025-07-31,High
CUST-2520,Jennifer,Gordon,jennifer.gordon@hotmail.com,961.558.3681x0930,2025-04-19,Male,45.0,False,Active,Social Media,Bronze,False,False,"754 Ashley Estates Suite 593, Woodbury, VA 13631","754 Ashley Estates Suite 593, Woodbury, VA 13631",2025-07-08,Low
CUST-2521,Michael,Hart,michael.hart@gmail.com,001-439-291-2991x651,2025-02-16,Male,63.0,False,Active,Website,Bronze,True,True,"8753 Kimberly Courts, Joseborough, MI 79383","8753 Kimberly Courts, Joseborough, MI 79383",2025-06-03,Low
CUST-2522,Robert,Davis,robert.davis@yahoo.com,001-763-352-9058x862,2025-07-09,Female,33.0,False,Active,email,Bronze,True,False,"0727 Devin Centers Suite 791, Genechester, AS 10624","0727 Devin Centers Suite 791, Genechester, AS 10624",2025-08-03,Low
CUST-2523,Kaylee,Gomez,kaylee.gomez@gmail.com,001-272-798-2947x44631,2025-07-31,Female,21.0,False,Inactive,Website,Bronze,True,True,"82086 Campbell Mountains, Perezhaven, CT 08467","82086 Campbell Mountains, Perezhaven, CT 08467",,Low
CUST-2524,Jeff,Black,jeff.black@hotmail.com,+1-308-550-9751,2024-12-22,Male,31.0,False,Dormant,email,Silver,True,True,"216 Gabriel Lodge, South Paige, FL 87553","216 Gabriel Lodge, South Paige, FL 87553",2025-03-14,Low
CUST-2525,Melinda,Edwards,melinda.edwards@yahoo.com,(728)975-9559x403,2025-07-25,Unknown,55.0,False,Active,Phone,Bronze,True,False,"49841 Jeffrey Roads Apt. 062, Lake Christina, CO 07314","49841 Jeffrey Roads Apt. 062, Lake Christina, CO 07314",2025-08-15,Low
CUST-2526,Laura,Sexton,laura.sexton@gmail.com,(811)913-3343,2025-01-14,Male,64.0,False,inactive,Website,Platinum,False,False,"8331 Spencer Land Apt. 816, Lake Charleston, NM 47152","8331 Spencer Land Apt. 816, Lake Charleston, NM 47152",2025-02-19,High
CUST-2527,Christine,Hernandez,christine.hernandez@gmail.com,528-900-7465x10616,2025-03-06,Unknown,61.0,False,Active,email,Bronze,True,False,"158 James Walks Apt. 707, Beanmouth, NC 71643","158 James Walks Apt. 707, Beanmouth, NC 71643",2025-06-23,Low
CUST-2528,Wesley,Ferguson,wesley.ferguson@yahoo.com,323-708-8315x914,2025-02-03,Unknown,55.0,False,Active,email,Platinum,True,True,"844 Jones Knolls Apt. 570, Lake Gregory, UT 57477","844 Jones Knolls Apt. 570, Lake Gregory, UT 57477",2025-08-01,High
CUST-2529,Matthew,Murray,matthew.murray@yahoo.com,+1-865-590-6695x5988,2025-02-19,Unknown,62.0,False,Inactive,email,Bronze,True,True,"USNS Jones, FPO AP 64163","USNS Jones, FPO AP 64163",2025-03-27,Low
CUST-2530,Sheryl,Castro,sheryl.castro@gmail.com,547-502-4020,2025-06-22,Unknown,64.0,False,active,Phone,Silver,True,False,"61395 Flores Stream Suite 384, Dayshire, MS 17737","61395 Flores Stream Suite 384, Dayshire, MS 17737",2025-07-28,Medium
CUST-2531,Martin,Rose,martin.rose@yahoo.com,965-218-4896x83208,2024-12-09,Male,25.0,False,Inactive,Website,Platinum,False,True,"2435 Johnny Rest, West Hannahberg, TN 31137","2435 Johnny Rest, West Hannahberg, TN 31137",,High
CUST-2532,Stephanie,Edwards,stephanie.edwards@gmail.com,(705)369-6298,2024-10-11,Unknown,25.0,False,Active,Website,Platinum,True,True,"0922 Linda Course, Omartown, IL 59385","0922 Linda Course, Omartown, IL 59385",,High
CUST-2533,John,Torres,john.torres@gmail.com,356.994.9590,2024-12-20,Female,55.0,False,Active,Social Media,Platinum,True,False,"1307 Zachary Ridge, Lynchmouth, SD 65969","1307 Zachary Ridge, Lynchmouth, SD 65969",2024-12-31,High
CUST-2534,Teresa,Moore,teresa.moore@yahoo.com,(406)446-3285x2170,2024-11-04,Female,62.0,False,  Active  ,Website,Bronze,True,False,"85315 Kristina Bridge, Lake Heatherborough, IL 22155","85315 Kristina Bridge, Lake Heatherborough, IL 22155",2024-11-18,Low
CUST-2535,Steven,Chang,steven.chang@yahoo.com,+1-843-622-0996,2025-07-05,Unknown,34.0,False,Inactive,Website,Platinum,False,True,"8808 Yu Mountain, North Robertfort, AZ 65360","8808 Yu Mountain, North Robertfort, AZ 65360",,High
CUST-2536,Cody,Delgado,cody.delgado@yahoo.com,264.326.9289x85410,2025-04-13,Female,20.0,False,Dormant,Website,Gold,False,True,"16445 Cole Viaduct, Warrenhaven, IA 49463","16445 Cole Viaduct, Warrenhaven, IA 49463",2025-07-27,High
CUST-2537,Vanessa,Stevens,vanessa.stevens@hotmail.com,(354)650-6845,2025-08-06,Unknown,54.0,False, Active ,Social Media,Bronze,True,True,"8552 Mitchell Crossing, West Ann, IA 73435","8552 Mitchell Crossing, West Ann, IA 73435",2025-08-22,Low
CUST-2538,Ronnie,Brennan,ronnie.brennan@yahoo.com,(843)231-5555x66442,2024-11-22,Unknown,41.0,False,Active,Website,Platinum,True,False,"415 Mckee Isle, Jamesfort, IN 18842","415 Mckee Isle, Jamesfort, IN 18842",2025-01-26,High
CUST-2539,Heidi,Pace,heidi.pace@hotmail.com,001-352-889-6589x254,2024-11-05,Unknown,60.0,False,Active,Website,Platinum,True,True,"Unit 0498 Box 3694, DPO AA 08490","Unit 0498 Box 3694, DPO AA 08490",2024-12-09,High
CUST-2540,Melanie,Aguilar,melanie.aguilar@gmail.com,907.635.1226x92042,2025-03-16,Female,47.0,False,Active,email,Bronze,True,,"583 Ferguson Fort Apt. 044, Port Kelly, TX 27647","583 Ferguson Fort Apt. 044, Port Kelly, TX 27647",,Low
CUST-2541,Barbara,Adams,barbara.adams@gmail.com,+1-676-371-3780x2275,2025-03-16,Unknown,43.0,False,Active,Website,Platinum,True,True,"094 John Knoll, West Stephen, RI 76820","094 John Knoll, West Stephen, RI 76820",2025-06-01,High
CUST-2542,Eric,Brewer,eric.brewer@hotmail.com,(455)858-2714x01696,2025-04-29,Unknown,29.0,False,Active,Website,Bronze,True,True,"9804 Diaz Radial, West Johntown, AS 34136","9804 Diaz Radial, West Johntown, AS 34136",2025-06-26,Low
CUST-2543,Anne,Wright,anne.wright@hotmail.com,5999446163,2024-09-24,Unknown,44.0,False,  Active ,Website,Silver,True,False,"1124 Andrew Radial, North Allison, CA 57029","1124 Andrew Radial, North Allison, CA 57029",2025-02-23,Medium
CUST-2544,Amy,Johnson,amy.johnson@yahoo.com,001-540-503-0171x42537,2024-12-30,Unknown,57.0,False,Active,email,Platinum,True,True,"46481 Garcia Ferry, Port Pamela, AR 61367","46481 Garcia Ferry, Port Pamela, AR 61367",2025-06-16,High
CUST-2545,Robert,Brown,robert.brown@hotmail.com,442.409.0924x74784,2025-05-17,Unknown,48.0,False,  Active  ,Phone,Platinum,True,True,"228 Randy Harbors, Port Joan, KS 20599","228 Randy Harbors, Port Joan, KS 20599",2025-08-19,High
CUST-2546,Janet,Chan,janet.chan@yahoo.com,809.834.4182,2024-12-18,Male,27.0,False,Active,Social Media,Silver,True,True,"79082 Hall Manors Suite 528, North Latoya, NJ 34881","79082 Hall Manors Suite 528, North Latoya, NJ 34881",2025-04-09,Medium
CUST-2547,Steve,Martinez,steve.martinez@yahoo.com,627-748-2458x790,2025-04-22,Female,28.0,False,Active,Website,Bronze,True,False,"56151 Jeremy Stravenue, Evansberg, SC 56788","56151 Jeremy Stravenue, Evansberg, SC 56788",2025-08-20,Low
CUST-2548,Laura,Smith,laura.smith@gmail.com,620-486-8519x71563,2025-08-12,Female,66.0,False,Active,Social Media,Bronze,False,False,"53303 Robert Manor, West Martinton, FL 33527","53303 Robert Manor, West Martinton, FL 33527",,Low
CUST-2549,Anne,Lopez,anne.lopez@hotmail.com,+1-397-960-9536,2025-04-21,Unknown,24.0,False,Inactive,Website,Platinum,True,True,"2899 Jose Stravenue, Adrianton, MN 77091","2899 Jose Stravenue, Adrianton, MN 77091",2025-06-20,High
CUST-2550,Lori,Coleman,lori.coleman@gmail.com,454-203-8729,2025-08-20,Female,27.0,False,Inactive,Website,Gold,True,False,"1654 Julie Walks, West Jeremy, VA 95012","1654 Julie Walks, West Jeremy, VA 95012",2025-08-20,Medium
CUST-2551,Robert,Long,robert.long@hotmail.com,5272660547,2024-10-09,Unknown,52.0,False,Inactive,Website,Bronze,True,False,"1756 Park Loop, Charlesburgh, NH 11677","1756 Park Loop, Charlesburgh, NH 11677",,Low
CUST-2552,Kirk,Gomez,kirk.gomez@gmail.com,(359)433-0708,2025-05-11,Female,68.0,False,Inactive,email,Platinum,True,True,"230 Burnett Mission, West Brittney, AS 84780","230 Burnett Mission, West Brittney, AS 84780",2025-05-14,High
CUST-2553,Michelle,Goodwin,michelle.goodwin@hotmail.com,(216)383-1680,2025-05-11,Male,65.0,False,Active,Phone,Platinum,True,True,"9634 Fowler Well, Garrettland, MO 77122","9634 Fowler Well, Garrettland, MO 77122",2025-08-20,High
CUST-2554,Amy,Conrad,amy.conrad@gmail.com,+1-835-739-9243x827,2024-10-12,Unknown,26.0,False,Active,Website,Silver,False,True,"679 John Green Apt. 700, Ramirezfort, PW 58483","679 John Green Apt. 700, Ramirezfort, PW 58483",2025-06-22,Low
CUST-2555,Jon,Calderon,jon.calderon@yahoo.com,001-655-842-3136x71334,2025-03-10,Male,30.0,False,Active,Social Media,Gold,False,False,"055 Gregory Isle, North Jeffreyville, VI 78297","055 Gregory Isle, North Jeffreyville, VI 78297",2025-05-01,Medium
CUST-2556,Annette,Jones,annette.jones@yahoo.com,(535)566-7379x8759,2024-10-09,Male,49.0,False,Active,Website,Bronze,True,True,"1751 Lee Lake, North Linda, IN 41051","1751 Lee Lake, North Linda, IN 41051",2025-08-09,Low
CUST-2557,Richard,Garcia,richard.garcia@yahoo.com,+1-688-698-4428,2025-05-03,Unknown,48.0,False,Dormant,Social Media,Bronze,True,False,"942 Mary Shore, Port Sydney, AK 39400","942 Mary Shore, Port Sydney, AK 39400",2025-06-15,Low
CUST-2558,William,Pearson,william.pearson@gmail.com,813-462-1677,2025-04-24,Female,67.0,False,Inactive,Social Media,Bronze,True,True,"3794 Huffman Ridges Apt. 745, Mathisstad, WV 26075","3794 Huffman Ridges Apt. 745, Mathisstad, WV 26075",2025-05-28,Low
CUST-2559,Adrian,Barnett,adrian.barnett@yahoo.com,487.892.0431x848,2025-07-04,Unknown,31.0,False,Active,email,Bronze,False,False,"92355 Cordova Circle Apt. 459, North Cynthia, OH 74873","92355 Cordova Circle Apt. 459, North Cynthia, OH 74873",,Low
CUST-2560,Ashley,Matthews,ashley.matthews@yahoo.com,275.252.6110x61458,2024-12-27,Unknown,57.0,False,Active,Website,Platinum,True,False,"5237 Tanner Square Suite 784, North Jacquelinestad, SC 02287","5237 Tanner Square Suite 784, North Jacquelinestad, SC 02287",2025-01-15,High
CUST-2561,Michael,Weaver,michael.weaver@yahoo.com,001-984-696-4714x25252,2024-10-03,Female,27.0,False,Active,Website,Platinum,True,True,"0554 Erin Mall, Reedberg, DE 74690","0554 Erin Mall, Reedberg, DE 74690",2025-06-11,High
CUST-2562,Robert,Gonzales,robert.gonzales@yahoo.com,(739)202-4822x128,2025-02-16,Male,39.0,False,  Active  ,email,Bronze,True,False,"077 Joshua Plaza Suite 233, Daughertytown, NC 55534","077 Joshua Plaza Suite 233, Daughertytown, NC 55534",2025-06-16,Low
CUST-2563,Carlos,Price,carlos.price@gmail.com,(298)966-0743x00428,2025-08-10,Unknown,36.0,False,  Dormant ,email,Platinum,False,True,"093 Bird Overpass Apt. 266, Valentineton, LA 46288","093 Bird Overpass Apt. 266, Valentineton, LA 46288",2025-08-10,High
CUST-2564,Marie,Gill,marie.gill@gmail.com,220-884-4868,2025-05-15,Male,57.0,False,Active,email,Platinum,,True,"131 Jessica Port, Garciachester, AL 85096","131 Jessica Port, Garciachester, AL 85096",2025-06-10,High
CUST-2565,Caitlyn,Davis,caitlyn.davis@gmail.com,591.278.0615,2025-06-24,Female,25.0,False,ACTIVE,Website,Bronze,True,False,"28294 Mccarthy Pass Suite 992, Brettport, OH 67791","28294 Mccarthy Pass Suite 992, Brettport, OH 67791",2025-08-20,Low
CUST-2566,Brandon,Garza,brandon.garza@hotmail.com,001-509-320-6512x4632,2024-10-14,Male,45.0,False, Active ,Website,Bronze,True,False,"5888 Mckee Mews Suite 844, East Jamesshire, DE 86804","5888 Mckee Mews Suite 844, East Jamesshire, DE 86804",2025-07-22,Low
CUST-2567,Todd,Paul,todd.paul@gmail.com,001-695-229-4488x60228,2024-11-18,Male,35.0,False,Active,Website,Platinum,True,True,"812 Wilson Glens Apt. 457, Harrisstad, AL 42168","812 Wilson Glens Apt. 457, Harrisstad, AL 42168",2025-03-11,High
CUST-2568,Brandon,Miller,brandon.miller@hotmail.com,8426284808,2025-03-03,Unknown,64.0,False,Active,Social Media,Platinum,True,True,"764 James Centers Apt. 309, New Tamara, CA 93680","764 James Centers Apt. 309, New Tamara, CA 93680",2025-06-21,High
CUST-2569,Donna,Cruz,donna.cruz@yahoo.com,(803)373-9496x03351,2025-07-23,Unknown,32.0,False,Active,Website,Bronze,True,True,"5744 Smith Corner Apt. 343, North Melissa, ND 67006","5744 Smith Corner Apt. 343, North Melissa, ND 67006",2025-08-21,Low
CUST-2570,Bryan,Jones,bryan.jones@hotmail.com,(509)213-9684x60079,2025-07-30,Unknown,19.0,False,Dormant,email,Bronze,True,True,"98868 Kimberly Isle, Tiffanyton, OH 02871","98868 Kimberly Isle, Tiffanyton, OH 02871",2025-08-02,Low
CUST-2571,Sean,Lopez,sean.lopez@gmail.com,9945443722,2025-05-05,Female,41.0,False,Active,Phone,Platinum,True,True,"238 Nichole Creek, Robinsonberg, WV 54631","238 Nichole Creek, Robinsonberg, WV 54631",2025-07-09,High
CUST-2572,Judith,Wade,judith.wade@hotmail.com,+1-977-903-9513x366,2025-05-01,Unknown,61.0,False,Active,email,Platinum,True,False,"19265 Don Mount Apt. 071, Bassside, KS 57355","19265 Don Mount Apt. 071, Bassside, KS 57355",2025-06-03,High
CUST-2573,Leah,Sanchez,leah.sanchez@hotmail.com,+1-604-562-6126x2551,2024-09-26,Unknown,37.0,False,Dormant,Website,Bronze,False,False,"2491 Ashley Haven Apt. 466, Matthewchester, WA 14485","2491 Ashley Haven Apt. 466, Matthewchester, WA 14485",2025-08-12,Low
CUST-2574,Marcus,Thomas,marcus.thomas@gmail.com,3407847042,2025-07-01,Unknown,50.0,False,Active,Website,Platinum,True,False,"1675 Nicole Stream Suite 901, Fritzborough, WA 44444","1675 Nicole Stream Suite 901, Fritzborough, WA 44444",2025-07-07,High
CUST-2575,Kristin,Pena,kristin.pena@hotmail.com,001-481-893-3484x2576,2025-07-30,Female,23.0,False,Active,Website,Platinum,True,False,"474 Maureen Points, South April, AS 90498","474 Maureen Points, South April, AS 90498",2025-08-20,High
